sequenceId,subsequenceId,itemPosition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
6,0,7,1.1763659,-0.05821681,-0.47540697,-0.39033565,-0.23623298,0.68995726,0.789345,-0.8698282,-1.3162727,0.20432886,0.4144262,-0.43449762,-0.11386867,0.05310142,-0.29650533,0.37971646,-0.09941939,1.0804121,2.0660017,2.1519058,0.8621036,-0.4665906,2.1332648,1.7548417,-1.3544505,-1.594742,-0.92637867,1.776097,-1.6724801,-0.46641883,-0.7386338,-0.15196994,1.7154386,1.1583185,-0.47239536,-0.24028066,-1.1013381,-0.44792157,0.709861,0.032015864,-1.1210936,-2.1055462,-1.8278167,0.69434404,1.8945426,-0.6188033,-1.1489946,-1.0599202,-0.40458453,0.59650326,-1.9601359,-0.68483627,0.95774335,0.20137921,-0.85924494,1.9358044,0.6049419,-0.11436717,-0.53000015,-0.80318195,-0.51505244,-0.8597455,-0.19044425,-0.40562934,2.1426282,-0.34149355,-0.55712634,-0.6103194,2.1850626,-0.064195015,-0.6958699,-2.498885,-0.3521616,-0.5219123,-0.17355096,-1.4202229,-0.7824127,0.93985534,-0.74523443,1.0135063,1.6788312,0.87260354,0.32460946,-1.2490084,-1.1000605,-2.026829,0.58635557,-0.4334539,-1.2793709,-0.2960636,-0.217446,1.1784661,-1.736317,0.65140545,0.062063385,0.15568304,0.64293474,-0.12673105,0.10421064,-0.5102375,1.4993623,-0.04408081,-0.1834268,2.4971714,1.7844422,-0.7771345,-1.2108536,-0.3314468,-1.1371266,-1.4305959,-0.29619977,-0.1183343,0.76715845,0.7338082,0.79693574,0.83893734,1.0194696,1.9584392,-0.39933687,1.713466,0.6206464,0.9102661,1.2856224,-0.8314057,0.14417195,-0.3834435,1.6542112,-1.1489003,-0.95609003,-0.41313785,-1.1682118,-1.573525,-0.6632736,-2.9757106,0.48468238,1.2395004,-1.0928992,0.10723186,0.78791,0.9444982,0.6980137,0.5051014,0.07269845,0.41644552,0.94918156,-1.2763262,0.2699519,-0.94446224,0.05515926,-0.39062202,-0.7265169,0.7057722,-0.8786501,-0.19118431,-1.1993675,1.2608293,0.18112682,0.6429996,0.07292155,-0.90963036,-0.46951693,0.41367432,0.2560599,0.8193578,0.45774332,-0.5653168,0.4278483,-0.8397388,-0.42427874,1.2163777,1.1609224,0.21150371,0.43756855,0.2383132,1.0435562,-0.77031034,-0.028246718,-1.1053386,-0.11126919,-0.74729776,-0.87607735,-0.45825756,1.1240288,-1.0791848,1.7821939,-1.7203279,-0.5072501,-0.588062,0.5048604,0.39510235,1.0501267,0.2146877,-0.38748452,-0.4330453,0.20665401,0.8395829,0.13749005,0.65580595,0.10854705,-0.8013565
7,0,7,1.2378873,-0.38984048,-0.3674405,-0.33942515,-0.46172667,0.26029795,1.2727977,-0.38625938,-1.1702164,-0.085256234,-0.46592078,-0.8016504,0.07877758,0.7562748,-0.0994688,0.41233695,0.07503696,1.136294,1.6176589,2.4802947,0.037635878,-0.51752925,2.27004,1.6038289,-1.7716708,-1.8214756,-1.0210489,1.9470848,-2.0173407,-0.33898088,-1.2069556,0.53379506,1.4710248,1.3723185,-0.860751,-0.018725565,-0.53796,-0.6186811,0.30151314,-0.6205253,-1.2721442,-1.6276076,-1.4318964,0.6654066,0.89179945,-0.94552094,-0.81704324,-1.3520908,-0.40927276,0.05398959,-1.550044,-0.9822005,0.39668125,0.60208315,-0.19151577,1.7303443,1.5987289,-0.46555123,-0.76657987,-0.755391,-1.2111735,-0.73531526,-0.093710385,-0.6576125,2.245636,-0.82538843,-0.9443318,0.15747921,1.8483537,0.6139529,-0.3889627,-1.884188,-0.88225305,-0.530053,1.0386299,-1.6645069,-0.8837395,1.41502,-0.51595485,0.4620844,0.8939521,0.685069,-0.25769487,-1.2190595,-0.91704285,-2.7254872,-0.032813005,-0.38498205,-1.5654141,-0.6607476,-0.29961193,1.1907113,-1.7199988,1.3534411,-0.28950173,0.24024841,0.4330419,0.2907919,0.38694003,-0.7061569,1.0096086,-0.5550294,0.069957785,3.0222225,1.2019773,-0.7021026,-1.0719758,-0.5692282,-0.6961284,-1.4521289,0.08586557,0.5632767,0.6704686,0.57492065,0.18104845,1.7345397,0.47105178,1.6447856,-0.76267636,1.5491122,-0.19357248,0.8517471,1.1978114,-1.0219271,0.6486405,-0.099578865,1.4836156,-1.5103948,-0.9493566,0.17496274,-0.8039373,-1.5308095,-1.3039212,-2.8595538,0.008176292,0.23425087,-0.80087984,0.21582295,0.6659365,-0.35055593,-0.038832664,0.7885277,-0.4125442,0.7144058,1.5544623,-1.1456742,0.24345623,-1.5988523,0.100749336,-0.18718797,-0.17810716,0.21004017,-0.48622417,0.42742458,-0.76604193,0.12949322,-0.4186467,0.52271986,0.019901885,-0.8947617,-0.19943428,1.1298839,0.8188133,0.70718056,0.82974577,0.23666836,0.73566866,-0.46514416,0.17384295,1.6408308,0.8608595,-0.13549586,-0.08232486,0.6326132,1.2590859,-0.588361,-0.17427061,-1.0740937,0.013345495,-0.88887423,-0.73893684,-0.46670672,0.7263463,-1.5510412,1.3197474,-1.7209996,-0.42547056,-0.19697365,0.05384891,0.623572,1.0521282,0.78499275,0.07247802,-0.48991022,-0.51360697,0.56301796,0.36892036,1.0697948,-0.25986466,-0.15408842
