sequenceId,subsequenceId,itemPosition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
8,0,5,0.36914062,-0.47070312,0.22558594,0.6171875,0.47851562,0.75390625,-1.4140625,1.890625,1.5234375,-0.14355469,0.53515625,-0.64453125,-1.0546875,-0.6875,-0.296875,-0.0154418945,0.053955078,-0.453125,1.3828125,-0.12988281,0.014221191,-0.44335938,1.7421875,1.765625,1.4140625,-1.234375,-0.3125,-0.13671875,0.55859375,1.9609375,-1.359375,-1.34375,1.1171875,0.1328125,-0.21679688,0.31054688,0.16210938,0.9296875,0.22753906,0.89453125,-1.0703125,0.106933594,-0.33398438,1.3203125,0.5390625,-0.2890625,1.40625,-0.94140625,-0.20800781,-1.9375,0.61328125,0.609375,-1.5625,-1.1796875,-0.2734375,0.34570312,-0.28320312,-0.53125,0.88671875,0.5703125,-0.42773438,0.5078125,1.4765625,0.087402344,0.32421875,-0.88671875,1.078125,-0.33007812,-0.3203125,-1.203125,0.09472656,1.0390625,0.890625,0.013061523,0.16699219,-0.49609375,-0.625,0.140625,-1.875,0.76171875,0.6796875,0.94140625,-0.18554688,-0.3203125,-0.41601562,-0.18945312,-1.390625,-1.5078125,0.9453125,0.31640625,-0.81640625,1.3046875,0.62890625,-0.76171875,-0.296875,-0.9140625,1.046875,-3.484375,-0.92578125,2.21875,-0.020751953,-0.0859375,0.80078125,1.3828125,-0.45898438,2.4375,-0.703125,0.265625,-0.07324219,0.66015625,1.015625,1.15625,-0.49023438,-1.546875,0.58984375,-1.046875,-0.2734375,-0.07470703,0.17773438,-0.23046875,-0.0030059814,0.49414062,-0.66796875,1.1796875,-0.37109375,-0.7890625,0.703125,-0.14648438,-1.328125,1.5859375,0.671875,-2.21875,-0.58984375,-0.60546875,-1.1015625,-0.16894531,1.9296875,-2.96875,-0.890625,0.94140625,0.95703125,0.123046875,1.90625,0.7578125,-2.21875,0.080078125,-2.09375,-0.47851562,-0.27148438,0.6953125,-0.20507812,-1.109375,-1.3203125,0.2734375,-1.2578125,-0.9609375,0.2734375,-0.09082031,1.5859375,0.66796875,-1.828125,-1.609375,0.1484375,-1.484375,-1.8046875,0.5078125,-0.13378906,-0.890625,-0.26367188,0.71875,1.40625,1.4140625,0.45898438,1.2421875,0.12988281,-0.640625,0.9609375,-0.328125,-0.33007812,1.640625,0.45117188,1.2265625,-0.045654297,-1.7421875,-0.6328125,0.140625,-0.36523438,-0.77734375,0.61328125,-0.51953125,1.78125,0.6875,0.27734375,0.8125,0.19921875,-0.38085938,0.625,-0.80859375,-1.0546875,-0.10253906
8,0,6,-1.1484375,-0.7578125,-0.16113281,0.1328125,0.84375,0.640625,1.0390625,1.1015625,0.37109375,-0.8359375,-0.36523438,-1.734375,-1.828125,-0.5859375,-1.0625,-0.091796875,1.0625,-0.76953125,0.67578125,-0.040771484,0.78125,0.19433594,0.6796875,1.1015625,-1.2265625,-0.15136719,-1.171875,0.59765625,-0.36132812,1.6484375,-0.19140625,-0.67578125,-0.78515625,-2.140625,0.31835938,0.9453125,-0.0016937256,0.115722656,-0.0046691895,0.30273438,0.43164062,0.008850098,-1.3671875,1.140625,0.03125,0.40625,0.012023926,0.28125,-0.39453125,-1.7421875,0.055419922,0.62890625,-2.09375,0.119628906,0.76171875,1.1953125,-0.118652344,0.921875,-0.14648438,0.41796875,-1.3046875,-0.578125,0.75390625,0.11279297,-0.056640625,1.109375,2.515625,-0.76953125,0.6953125,-0.29296875,-0.13085938,-1.140625,-0.26953125,0.390625,-0.52734375,0.6796875,0.5625,0.75390625,-1.328125,-1.203125,0.0390625,1.8515625,-0.98828125,-1.28125,1.53125,-0.93359375,-0.095703125,-1.3984375,0.58203125,-0.11621094,-1.0078125,-1.0703125,1.40625,-0.40429688,-0.095703125,0.26953125,1.265625,-2.25,-1.1484375,0.26757812,-0.62890625,-0.8828125,-0.38085938,0.019165039,1.6875,1.3671875,0.36328125,-0.65625,-2.59375,-0.21386719,1.75,1.109375,0.32421875,-0.119628906,1.765625,0.73046875,0.52734375,1.3359375,0.796875,0.1484375,0.6640625,0.69921875,-0.77734375,0.3125,0.9140625,0.36132812,0.38085938,-0.42773438,0.28515625,1.1875,-1.578125,-0.640625,0.059326172,-0.35351562,0.15234375,-1.2890625,0.60546875,-2.203125,-1.078125,0.49023438,0.42773438,-0.10888672,0.78125,-0.0017242432,-1.1796875,-1.1015625,-0.765625,1.671875,-0.87109375,0.03515625,0.66015625,-1.0546875,-0.123046875,0.73828125,-0.5859375,-0.50390625,1.421875,0.97265625,0.10205078,0.58203125,-1.40625,-0.7890625,-1.3828125,-0.37890625,0.1953125,-0.12695312,-0.94140625,-1.0390625,-3.421875,2.71875,1.0625,0.58203125,2.03125,0.13964844,1.046875,0.26171875,0.68359375,0.16699219,0.33203125,1.734375,2.078125,0.89453125,-2.03125,-0.58984375,-0.14648438,0.97265625,0.66796875,-1.7265625,0.21679688,-1.3984375,-0.49804688,-0.80859375,0.65234375,1.921875,-0.41015625,-0.06298828,0.71484375,-1.203125,0.047851562,0.43164062
8,0,7,1.375,-0.94140625,0.20996094,1.390625,-0.90625,0.46679688,0.4609375,-0.63671875,3.09375,-0.0015258789,0.71484375,-1.0625,-1.59375,0.034179688,0.828125,-2.0625,2.015625,-0.75390625,-0.49804688,-0.24609375,0.55859375,1.078125,0.6640625,-0.33789062,0.72265625,0.5546875,-0.034179688,-0.60546875,0.21875,2.28125,-0.13671875,0.044921875,1.9765625,-0.5703125,0.34375,0.22167969,-0.53515625,1.59375,0.46484375,-0.09472656,-1.5703125,0.5234375,-1.1796875,-1.0546875,0.1015625,-0.16503906,0.7734375,-0.076660156,-1.3125,-1.7265625,-0.9765625,0.41601562,-1.4296875,-1.046875,0.89453125,1.015625,0.1171875,-0.0020446777,0.026489258,0.11767578,-0.546875,0.17480469,0.859375,-0.69921875,0.546875,0.033203125,3.609375,-1.015625,-0.0390625,-0.86328125,0.2578125,1.546875,0.6640625,0.10107422,-0.640625,0.22851562,-0.5234375,0.28125,-2.34375,2.515625,0.91015625,1.0234375,0.7109375,-0.53125,-0.671875,-1.2109375,0.47070312,-1.765625,-0.65625,0.7578125,-0.38085938,0.45507812,0.578125,-0.5,0.75,-0.390625,1.0859375,-1.3984375,1.0703125,-0.42773438,-1.484375,-0.0067443848,0.10644531,-1.5234375,0.15039062,0.10839844,-0.08251953,-1.21875,0.47265625,0.18359375,1.7578125,-0.1015625,-0.8046875,-1.71875,0.98828125,-0.78515625,1.515625,0.39648438,-0.62109375,-1.5625,-1.3203125,0.53515625,1.3046875,1.0546875,-0.80859375,-0.38671875,0.3203125,-0.59375,-0.84375,0.5546875,-0.068847656,-0.15429688,0.26953125,0.22265625,-1.2421875,-0.05810547,1.703125,-0.76171875,-0.828125,1.0546875,2.78125,0.53515625,0.78515625,0.088378906,-1.2109375,-1.03125,-0.5625,1.6015625,0.08935547,0.28515625,1.46875,1.2109375,0.17089844,0.71484375,-1.125,0.056884766,-0.85546875,0.24707031,0.16699219,-0.16308594,-0.61328125,0.6015625,0.62109375,-1.3671875,-1.40625,0.6953125,-0.59765625,-1.3046875,-2.15625,-0.90625,-0.52734375,0.57421875,-1.28125,-0.0138549805,-1.1484375,0.18457031,0.09326172,0.47851562,0.66796875,-0.25585938,0.45703125,1.21875,-0.008178711,-0.62109375,0.68359375,0.24804688,-0.44921875,-2.15625,-1.1484375,-1.2265625,1.21875,0.18164062,0.640625,1.125,0.6171875,-0.36328125,0.16992188,0.13085938,-2.15625,0.24804688
