sequenceId,subsequenceId,itemPosition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
9,0,5,0.34960938,0.099609375,0.25976562,-0.38085938,0.77734375,0.21777344,-1.8671875,0.07421875,1.7734375,-1.671875,-0.13476562,-2.625,-0.828125,-0.48046875,1.109375,1.421875,0.640625,1.3203125,1.046875,-1.5234375,1.8203125,-0.71875,-0.9453125,1.953125,0.16210938,0.46679688,-0.625,0.84765625,-1.015625,-0.14648438,-2.09375,0.09814453,-0.16308594,-0.052001953,-0.6953125,-0.08886719,0.67578125,-0.65625,-1.3125,0.37695312,-0.040771484,0.296875,0.484375,0.4140625,0.609375,0.123535156,-0.36132812,-0.28710938,-0.40820312,-1.2578125,2.59375,0.1328125,0.10449219,2.21875,-0.32421875,0.7421875,-0.98828125,-0.18066406,-1.1640625,-0.6484375,0.24414062,0.14648438,-0.20703125,-0.6328125,-0.17480469,0.46875,-0.068847656,0.08544922,-0.9921875,-0.003692627,-0.99609375,-0.6796875,-0.30273438,0.5703125,-1.2421875,-0.84765625,0.42382812,-1.2578125,0.068847656,1.1796875,1.421875,-0.017578125,-0.55859375,-1.6328125,0.05859375,-0.55078125,-0.75,-0.359375,-0.047851562,0.34765625,0.74609375,0.14941406,-0.5234375,0.62890625,-0.43359375,0.30078125,1.21875,-0.5390625,-0.796875,0.05126953,-0.19335938,0.33398438,-1.0,1.0859375,-1.4765625,1.6953125,-0.80078125,0.73828125,0.19140625,0.96875,1.125,0.28320312,-1.4765625,0.2109375,0.48046875,0.35546875,-1.71875,-0.043945312,0.5,-1.171875,-2.296875,1.5234375,0.60546875,1.125,-0.22949219,0.4765625,0.51171875,0.3671875,-0.36132812,0.90625,-0.3515625,0.2109375,-0.29101562,-0.7578125,-0.65234375,-0.020141602,2.625,0.67578125,-0.140625,0.28710938,1.2890625,-0.58203125,2.703125,-0.3046875,0.035888672,-1.1171875,-0.9375,-1.4296875,0.71875,-0.2109375,0.060058594,-2.25,0.64453125,-0.45507812,0.099121094,-1.640625,-0.37304688,-0.103515625,1.046875,-0.119628906,-0.67578125,-0.5859375,-0.16503906,-0.5078125,0.71875,1.09375,0.53515625,0.390625,0.2890625,-1.703125,1.0234375,0.42773438,1.5625,0.37890625,-1.2109375,0.21972656,0.75,-1.3359375,1.6640625,2.390625,2.0625,0.86328125,-2.5,-1.125,-0.14355469,0.11767578,1.15625,-1.375,0.6640625,-0.52734375,1.1171875,-2.078125,1.625,1.6328125,-1.8125,-1.1328125,-0.44335938,0.83203125,0.59375,-0.13378906
9,0,6,-0.25,1.0703125,0.22558594,1.484375,-2.109375,1.5703125,-2.34375,0.84375,3.484375,-0.84375,0.0067443848,-0.5625,-0.8984375,0.08251953,0.11035156,0.02722168,-0.4609375,0.81640625,-0.7109375,-0.4375,1.140625,1.46875,1.328125,-0.671875,0.92578125,-1.9765625,-0.71875,-0.78125,0.40820312,-0.17773438,-1.546875,0.2890625,-1.1640625,-0.9375,-0.3359375,-0.625,0.2265625,-0.25,-0.18554688,0.296875,-1.03125,0.3125,-0.47460938,-1.28125,1.671875,-0.83984375,0.6484375,0.35351562,0.10253906,-0.94140625,0.12597656,1.1640625,-0.734375,-0.54296875,0.8671875,0.796875,0.40429688,0.34960938,0.87109375,0.18164062,1.3046875,-0.015014648,1.828125,0.578125,0.17773438,0.099609375,1.3828125,-0.3203125,-0.91015625,-1.8359375,-0.859375,1.78125,-0.65234375,0.31835938,0.79296875,-1.7265625,-0.44921875,0.091796875,-1.15625,2.296875,1.0703125,0.28515625,0.64453125,-0.30664062,0.15234375,0.38671875,-0.16699219,-0.56640625,-0.27929688,0.82421875,0.10449219,0.15917969,-0.94921875,0.1875,0.13183594,-1.25,0.06347656,-0.16113281,0.5078125,2.125,-0.051513672,-0.041748047,0.5234375,-1.25,0.122558594,0.83203125,0.96875,-0.1328125,-0.19921875,0.5234375,1.171875,0.115234375,-1.1171875,-2.390625,0.59375,-0.26757812,-0.31054688,-0.8671875,0.85546875,-1.8515625,-1.078125,0.5078125,0.921875,1.359375,0.19140625,-0.060058594,0.95703125,-0.96484375,-0.75,1.5546875,-0.890625,-0.091796875,1.4453125,1.6953125,-0.90234375,-0.24023438,-0.23730469,-0.5234375,-0.828125,-0.91796875,-0.6171875,-0.8515625,0.2421875,0.12890625,-1.40625,-1.2734375,-1.71875,0.7109375,-0.62109375,1.1640625,-0.087890625,-0.61328125,0.234375,0.87890625,-1.1484375,-1.140625,-0.56640625,2.03125,-0.37304688,-0.734375,-0.44921875,0.24511719,0.640625,-1.6796875,-0.57421875,2.546875,0.20996094,0.39453125,-1.8203125,-0.24804688,0.91015625,1.40625,0.118652344,1.0078125,0.42578125,0.72265625,0.31054688,0.8828125,-1.3671875,0.48632812,-0.41210938,-0.20800781,0.29296875,-1.9921875,0.41210938,1.109375,-1.46875,0.14648438,0.453125,0.23535156,-1.1015625,-0.23632812,0.56640625,0.57421875,0.70703125,1.8046875,-2.1875,1.3515625,-2.203125,-0.24902344
9,0,7,-0.39453125,1.7265625,0.6015625,2.796875,0.76171875,0.421875,-2.25,-0.56640625,1.9609375,-1.0546875,0.31445312,-0.33984375,-0.28710938,-0.38476562,-0.17285156,0.3671875,0.38671875,0.5703125,-0.22753906,0.2578125,0.46679688,0.41796875,-0.546875,0.3671875,2.359375,0.24511719,-1.9296875,0.87109375,2.0,0.80859375,-1.140625,0.06738281,1.359375,-0.66015625,-0.98046875,0.9453125,-0.01928711,0.5234375,-0.15917969,0.21875,-1.75,-0.18847656,0.921875,-2.234375,1.3828125,-0.25585938,1.0859375,-0.2890625,-0.57421875,1.2578125,0.52734375,0.86328125,-0.49023438,-0.052978516,-0.5078125,2.015625,-0.76953125,-0.13085938,0.92578125,-0.33203125,0.85546875,0.13769531,-0.053466797,-0.5625,-0.48828125,0.25976562,2.375,-0.38476562,-0.25390625,-0.59375,-1.3984375,1.1484375,-0.084472656,-0.8515625,-0.24804688,-0.81640625,0.9609375,-0.76953125,-1.4296875,1.6015625,1.921875,1.28125,0.65625,0.1328125,0.31640625,0.90234375,-0.087402344,-0.87890625,0.203125,-0.609375,0.69921875,2.34375,0.4609375,-0.625,-1.515625,-2.578125,-1.1484375,-1.5703125,0.107421875,1.2421875,0.48632812,0.62890625,-0.2578125,0.37109375,-0.37304688,1.5234375,0.123535156,-0.58203125,-1.3671875,-0.71484375,0.953125,0.828125,-2.203125,-0.94921875,0.828125,1.3515625,-1.2421875,0.33007812,-0.66015625,-0.29882812,-1.4609375,0.2890625,0.39257812,0.22949219,-0.95703125,-2.1875,0.41796875,-0.546875,-0.20898438,1.265625,-0.044677734,1.046875,0.69921875,0.35742188,0.4765625,-2.125,0.6015625,-1.7734375,-1.09375,-0.546875,-0.05859375,-0.921875,0.83203125,0.3984375,-1.2109375,0.09277344,-0.6875,0.17578125,-1.0,0.94921875,-0.07128906,-0.23339844,1.078125,1.1171875,-1.8671875,-0.8671875,-1.7265625,-0.27539062,1.0859375,0.56640625,-0.35742188,-0.55859375,1.2890625,-1.03125,-1.296875,0.43945312,-0.21289062,0.35351562,-1.671875,-1.2734375,-0.16992188,1.734375,0.8515625,0.31445312,-0.62109375,-1.125,-0.09033203,1.3671875,-0.2734375,0.70703125,0.5,0.5703125,-0.123535156,-0.27734375,1.1875,-0.18652344,-0.51171875,-0.15625,0.44335938,-0.96875,-0.58984375,0.54296875,0.13671875,0.7421875,-1.25,1.0234375,-0.17480469,-1.78125,0.5546875,-0.86328125
