sequenceId,subsequenceId,itemPosition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
2,0,5,-1.390625,-1.3984375,-0.07763672,-0.20605469,-0.033203125,0.43164062,1.109375,0.40820312,0.92578125,-0.78125,-1.2109375,-1.65625,-1.53125,-0.092285156,-0.71875,-0.46484375,0.34570312,1.359375,1.4296875,0.07421875,0.23632812,0.69921875,0.55859375,0.8125,0.099609375,1.0546875,-0.07763672,1.15625,0.79296875,0.24414062,-1.09375,-0.05517578,0.045654297,-0.34570312,0.40039062,0.31054688,1.109375,-1.53125,-0.62890625,0.3984375,-0.07470703,0.49023438,-0.64453125,1.3046875,0.10205078,-1.03125,-1.203125,0.31640625,-0.123535156,-1.2890625,0.13574219,0.58984375,-2.0625,0.82421875,0.10449219,0.7265625,-0.75390625,1.046875,-0.15136719,0.41796875,-1.8125,-0.9765625,1.15625,1.4140625,-0.25390625,0.73046875,1.515625,0.46679688,-0.4296875,-1.2265625,-0.28320312,-1.09375,0.07910156,1.421875,-1.5,0.86328125,0.48242188,0.96484375,-1.203125,-1.515625,0.08886719,1.2421875,-1.5234375,-0.8359375,1.328125,-0.21289062,-0.765625,-1.4609375,1.3203125,0.546875,-1.078125,-1.0546875,1.53125,-0.36523438,0.55078125,0.24707031,0.83984375,-1.2109375,-0.70703125,0.6875,-1.578125,-0.46484375,-0.13964844,0.5546875,-0.35546875,1.6875,-0.9765625,-0.23632812,-2.421875,-0.51953125,2.734375,0.40039062,1.1953125,-1.046875,0.7890625,-0.65234375,-0.28515625,-0.31835938,-0.005554199,0.28515625,1.4765625,0.20117188,0.953125,0.6875,0.8984375,0.6328125,0.375,-0.59375,1.0546875,1.265625,-0.8046875,-1.40625,0.71875,0.46289062,-0.66015625,-0.40429688,1.0703125,-1.3515625,-1.3515625,0.14160156,0.16113281,0.40625,-0.38867188,-1.46875,-1.4296875,-2.375,0.012817383,1.2890625,-1.8984375,-0.53515625,0.17480469,-0.80859375,1.0234375,0.61328125,-0.87890625,-0.44921875,0.40234375,0.73046875,-1.0546875,-0.3125,-0.45703125,0.13964844,-1.96875,-0.26757812,1.921875,0.8125,-0.54296875,0.24121094,-1.5703125,2.265625,-0.1171875,1.140625,1.7109375,0.421875,0.55078125,0.671875,0.92578125,-0.3203125,-0.61328125,3.296875,0.94921875,2.3125,-0.953125,-1.4609375,-0.4765625,-0.953125,-0.034423828,-1.1875,0.19238281,-0.6953125,0.38085938,-1.3359375,1.3125,0.59375,0.024780273,0.453125,0.64453125,-0.3984375,-0.9140625,0.578125
2,0,6,-2.046875,-0.08251953,0.092285156,1.265625,0.43164062,1.4140625,-0.89453125,1.078125,0.14257812,-0.79296875,0.66015625,-1.6875,-0.008300781,0.37109375,-0.8203125,0.38085938,-0.5078125,0.68359375,1.328125,-0.12988281,-0.15429688,-0.82421875,1.2265625,1.6875,1.453125,-1.6171875,0.94140625,-0.29296875,-0.48242188,0.77734375,-1.75,1.1875,-1.640625,-1.546875,1.0390625,-0.31445312,-0.28515625,-0.6953125,-0.01940918,0.57421875,-0.23632812,-0.6796875,0.51171875,-0.005706787,1.0390625,-0.7109375,-0.18652344,0.0018920898,0.1171875,-0.2578125,0.9609375,0.63671875,-1.1328125,0.10107422,0.64453125,2.296875,-1.0078125,-0.27148438,1.90625,0.875,0.13574219,-0.453125,0.72265625,0.10839844,-0.328125,0.3203125,0.546875,-0.84375,-1.078125,-1.765625,-1.671875,0.0034942627,0.70703125,-0.90234375,0.35742188,0.15332031,0.7734375,-0.25195312,-0.34570312,0.109375,0.33203125,1.234375,-0.03540039,-1.3515625,0.21582031,0.44921875,-1.4765625,-0.5390625,0.0703125,0.890625,0.040039062,0.39648438,1.3125,-0.14550781,-0.73046875,0.1328125,0.46289062,-1.8671875,-1.8203125,1.2578125,-0.91796875,-0.6953125,0.30664062,-0.014038086,-0.45703125,0.83203125,0.36914062,-1.15625,-1.3203125,0.09765625,-0.859375,0.703125,-1.1953125,-0.7265625,0.16308594,0.25976562,-1.1015625,1.3046875,-0.12792969,-1.3203125,0.45703125,-0.47265625,-0.703125,1.6328125,0.859375,-1.078125,0.44140625,1.1015625,0.79296875,1.3359375,0.46679688,-0.0027008057,-0.18945312,-0.31445312,0.41601562,-1.9609375,-0.099121094,-0.92578125,-1.4375,0.18066406,1.640625,-0.47070312,0.53515625,0.19824219,-0.65234375,-1.65625,-2.140625,-0.56640625,-0.31640625,0.061279297,0.96484375,0.03564453,-0.08496094,0.60546875,-1.484375,-0.2265625,0.20214844,-0.66015625,0.9609375,-1.078125,-1.15625,-1.46875,-0.5234375,-0.765625,-0.033691406,-1.7421875,-0.91015625,-0.59375,-1.5234375,-0.10107422,-0.06591797,1.890625,1.2734375,1.078125,0.83984375,1.78125,1.7890625,-1.140625,0.27148438,2.34375,1.390625,1.953125,-0.828125,-1.671875,1.7578125,1.484375,-0.05859375,-0.36523438,2.0,-1.6015625,-0.45117188,-0.70703125,0.5234375,2.875,0.6484375,0.1875,1.8359375,-0.6015625,0.4296875,-0.421875
2,0,7,1.25,-0.38671875,-0.25976562,-0.33789062,0.74609375,-0.5,0.37109375,0.38867188,-0.021606445,-0.4375,-1.171875,-2.71875,-1.8515625,-0.6484375,0.018920898,0.953125,0.1328125,0.40039062,0.84375,-0.7109375,0.40429688,-0.20019531,-0.49804688,1.71875,-0.30273438,1.0703125,-1.1015625,0.44921875,-0.034423828,1.234375,-1.6015625,-1.453125,-0.95703125,-2.25,0.20507812,-0.33007812,-0.053466797,-0.6328125,-0.57421875,0.375,0.32226562,-0.48242188,-0.07373047,0.95703125,0.22558594,0.42578125,0.09326172,-0.453125,-0.34179688,-0.65234375,0.82421875,0.91015625,-0.58203125,0.43359375,0.6328125,1.1640625,-1.2734375,-0.94140625,0.063964844,-0.111816406,0.7109375,-0.4375,0.23828125,-0.17089844,-0.26367188,0.71484375,2.453125,0.14453125,-0.11376953,-0.3203125,0.25,-1.1171875,-0.5859375,0.234375,0.87890625,0.032714844,-0.13085938,0.107910156,-1.25,-1.09375,0.69921875,2.03125,-0.42773438,-1.8203125,-0.115234375,0.28125,-2.140625,0.7890625,0.71484375,0.609375,-0.51953125,-1.1953125,1.8828125,1.21875,0.057128906,0.8671875,-0.28125,-0.09033203,-1.640625,0.057617188,1.03125,-0.20117188,1.1953125,1.0078125,0.6015625,-0.15234375,-0.9375,-2.09375,-0.60546875,-0.15234375,1.046875,-0.22558594,-0.25195312,-1.5703125,0.9296875,0.4921875,0.07519531,1.078125,-0.03930664,-0.6796875,0.20410156,0.875,-0.33007812,1.234375,1.2578125,-0.76171875,1.0546875,0.3828125,-0.15332031,0.296875,-0.41992188,0.35351562,-1.2890625,-1.1171875,0.62109375,-1.2890625,0.265625,-1.8828125,-0.71484375,1.15625,0.58984375,-1.78125,1.7421875,-0.15820312,-1.375,-2.421875,-1.4453125,0.16601562,-0.22460938,-1.2109375,1.3046875,-1.546875,0.2734375,0.8125,-0.6328125,-1.0546875,0.97265625,-0.52734375,1.4453125,-0.59375,-2.03125,-1.2578125,0.3828125,-0.58984375,-1.09375,-1.1328125,-0.74609375,-0.69921875,-0.328125,0.58203125,-0.09277344,1.0859375,0.953125,1.265625,0.20117188,1.4375,0.08251953,-1.359375,0.88671875,2.109375,3.0,0.029418945,-2.09375,-0.022094727,0.3828125,-0.5703125,0.70703125,-0.23242188,1.5234375,0.26367188,0.515625,-0.23535156,1.171875,2.5625,-0.26953125,1.2890625,2.21875,-0.15625,0.8359375,0.86328125
